No.,DOB,Age, Fund Value , Salary , Contributions ,EE, ER , Years ,Retirement age
1533,12/2/1989,37.00," 522,375.76 "," 32,054.60 "," 3,205.46 ",5%,5%,-37.00,
1534,1/1/1990,36.00," 582,494.24 "," 47,900.40 "," 4,790.04 ",5%,5%,-36.00,
1535,7/20/1989,37.00," 386,407.32 "," 38,179.00 "," 3,817.90 ",5%,5%,-37.00,
1536,6/4/1994,32.00," 624,708.82 "," 47,900.40 "," 4,790.04 ",5%,5%,-32.00,
1537,7/21/1990,36.00," 635,474.50 "," 41,731.40 "," 4,173.14 ",5%,5%,-36.00,
1538,1/20/1976,50.00," 439,699.54 "," 26,611.40 "," 2,661.14 ",5%,5%,-50.00,
1539,5/29/1994,32.00," 575,491.24 "," 48,384.40 "," 4,838.44 ",5%,5%,-32.00,
1540,9/29/1987,39.00," 529,027.10 "," 32,054.60 "," 3,205.46 ",5%,5%,-39.00,
1541,4/24/1987,39.00," 406,118.78 "," 38,179.00 "," 3,817.90 ",5%,5%,-39.00,
1542,12/21/1990,36.00," 498,745.36 "," 32,054.60 "," 3,205.46 ",5%,5%,-36.00,
1543,7/7/1994,32.00," 380,101.92 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1544,2/15/1994,32.00," 380,222.40 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1545,1/18/1990,36.00," 1,225,074.10 "," 83,117.40 "," 8,311.74 ",5%,5%,-36.00,
1546,4/24/1988,38.00," 1,254,874.12 "," 127,200.00 "," 12,720.00 ",5%,5%,-38.00,
1547,12/4/1993,33.00," 875,226.78 "," 92,535.00 "," 9,253.50 ",5%,5%,-33.00,
1548,4/10/1990,36.00," 732,349.90 "," 72,576.60 "," 7,257.66 ",5%,5%,-36.00,
1549,12/25/1989,37.00," 567,770.52 "," 47,900.40 "," 4,790.04 ",5%,5%,-37.00,
1550,10/8/1990,36.00," 956,336.14 "," 100,141.60 "," 10,014.16 ",5%,5%,-36.00,
1551,1/20/1992,34.00," 777,557.32 "," 67,375.20 "," 6,737.52 ",5%,5%,-34.00,
1552,8/17/1990,36.00," 717,157.34 "," 67,375.20 "," 6,737.52 ",5%,5%,-36.00,
1553,6/5/1986,40.00," 734,395.50 "," 48,384.40 "," 4,838.44 ",5%,5%,-40.00,
1554,7/14/1992,34.00," 576,561.64 "," 47,900.40 "," 4,790.04 ",5%,5%,-34.00,
1555,11/7/1988,38.00," 884,594.92 "," 82,737.20 "," 8,273.72 ",5%,5%,-38.00,
1556,10/10/1994,32.00," 395,442.90 "," 48,384.40 "," 4,838.44 ",5%,5%,-32.00,
1557,10/26/1994,32.00," 840,819.00 "," 92,535.00 "," 9,253.50 ",5%,5%,-32.00,
1558,3/19/1989,37.00," 743,088.66 "," 67,375.20 "," 6,737.52 ",5%,5%,-37.00,
1559,5/7/1990,36.00," 735,464.74 "," 67,375.20 "," 6,737.52 ",5%,5%,-36.00,
1560,11/21/1995,31.00," 372,515.70 "," 22,402.20 "," 2,240.22 ",5%,5%,-31.00,
1561,8/26/1994,32.00," 599,085.92 "," 38,179.00 "," 3,817.90 ",5%,5%,-32.00,
1562,2/24/1991,35.00," 371,232.12 "," 22,402.20 "," 2,240.22 ",5%,5%,-35.00,
1563,9/14/1990,36.00," 466,394.04 "," 31,691.80 "," 3,169.18 ",5%,5%,-36.00,
1564,10/25/1995,31.00," 718,591.88 "," 72,576.60 "," 7,257.66 ",5%,5%,-31.00,
1565,8/16/1996,30.00," 886,796.96 "," 92,535.00 "," 9,253.50 ",5%,5%,-30.00,
1566,10/9/1993,33.00," 362,263.58 "," 22,402.20 "," 2,240.22 ",5%,5%,-33.00,
1567,11/28/1991,35.00," 463,625.68 "," 48,384.40 "," 4,838.44 ",5%,5%,-35.00,
1568,4/28/1990,36.00," 461,289.66 "," 34,352.80 "," 3,435.28 ",5%,5%,-36.00,
1569,10/25/1987,39.00," 467,396.84 "," 31,691.80 "," 3,169.18 ",5%,5%,-39.00,
1570,1/1/1980,46.00," 364,351.50 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
1571,9/1/1995,31.00," 553,564.88 "," 47,900.40 "," 4,790.04 ",5%,5%,-31.00,
1572,5/5/1991,35.00," 545,982.72 "," 47,900.40 "," 4,790.04 ",5%,5%,-35.00,
1573,4/20/1991,35.00," 500,747.20 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1574,4/20/1991,35.00," 1,606,873.71 "," 212,000.00 "," 21,200.00 ",5%,5%,-35.00,
1575,4/1/1994,32.00," 537,760.84 "," 34,352.80 "," 3,435.28 ",5%,5%,-32.00,
1576,2/27/1994,32.00," 357,463.08 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1577,1/29/1991,35.00," 470,283.70 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1578,4/14/1991,35.00," 575,089.54 "," 48,384.40 "," 4,838.44 ",5%,5%,-35.00,
1579,4/22/1990,36.00," 578,617.54 "," 47,900.40 "," 4,790.04 ",5%,5%,-36.00,
1580,5/5/1992,34.00," 830,900.86 "," 72,576.60 "," 7,257.66 ",5%,5%,-34.00,
1581,10/2/1978,48.00," 1,050,049.04 "," 82,737.20 "," 8,273.72 ",5%,5%,-48.00,
1582,5/28/1993,33.00," 551,588.28 "," 48,384.40 "," 4,838.44 ",5%,5%,-33.00,
1583,2/27/1991,35.00," 759,401.50 "," 72,576.60 "," 7,257.66 ",5%,5%,-35.00,
1584,4/30/1995,31.00," 565,040.44 "," 38,179.00 "," 3,817.90 ",5%,5%,-31.00,
1585,1/1/1988,38.00," 821,617.06 "," 78,327.80 "," 7,832.78 ",5%,5%,-38.00,
1586,5/3/1976,50.00," 414,187.08 "," 26,611.40 "," 2,661.14 ",5%,5%,-50.00,
1587,4/1/1978,48.00," 666,809.02 "," 46,746.00 "," 4,674.60 ",5%,5%,-48.00,
1588,9/17/1993,33.00," 349,135.56 "," 22,402.20 "," 2,240.22 ",5%,5%,-33.00,
1589,11/2/1994,32.00," 493,989.60 "," 32,054.60 "," 3,205.46 ",5%,5%,-32.00,
1590,10/20/1996,30.00," 682,679.44 "," 43,546.00 "," 4,354.60 ",5%,5%,-30.00,
1591,12/3/1991,35.00," 822,434.78 "," 100,141.60 "," 10,014.16 ",5%,5%,-35.00,
1592,3/3/1994,32.00," 356,757.62 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1593,4/2/1993,33.00," 466,561.24 "," 32,054.60 "," 3,205.46 ",5%,5%,-33.00,
1594,4/24/1992,34.00," 528,658.00 "," 34,352.80 "," 3,435.28 ",5%,5%,-34.00,
1595,5/23/1992,34.00," 1,268,791.04 "," 156,492.00 "," 15,649.20 ",5%,5%,-34.00,
1596,11/25/1991,35.00," 508,485.52 "," 42,336.20 "," 4,233.62 ",5%,5%,-35.00,
1597,3/5/1993,33.00," 357,825.12 "," 22,402.20 "," 2,240.22 ",5%,5%,-33.00,
1598,9/21/1989,37.00," 450,573.64 "," 34,352.80 "," 3,435.28 ",5%,5%,-37.00,
1599,1/12/1983,43.00," 618,834.52 "," 42,336.20 "," 4,233.62 ",5%,5%,-43.00,
1600,5/25/1987,39.00," 493,987.14 "," 42,336.20 "," 4,233.62 ",5%,5%,-39.00,
1601,2/22/1984,42.00," 577,335.10 "," 47,900.40 "," 4,790.04 ",5%,5%,-42.00,
1602,5/7/1994,32.00," 733,759.90 "," 100,141.60 "," 10,014.16 ",5%,5%,-32.00,
1603,4/7/1985,41.00," 1,276,187.06 "," 140,000.00 "," 14,000.00 ",5%,5%,-41.00,
1604,12/12/1982,44.00," 600,822.86 "," 72,576.60 "," 7,257.66 ",5%,5%,-44.00,
1605,10/24/1990,36.00," 1,241,398.30 "," 159,390.00 "," 15,939.00 ",5%,5%,-36.00,
1606,3/11/1991,35.00," 480,315.90 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1607,11/24/1989,37.00," 978,757.16 "," 115,752.00 "," 11,575.20 ",5%,5%,-37.00,
1608,5/20/1984,42.00," 364,436.70 "," 34,352.80 "," 3,435.28 ",5%,5%,-42.00,
1609,9/16/1988,38.00," 346,910.64 "," 22,402.20 "," 2,240.22 ",5%,5%,-38.00,
1610,6/23/1983,43.00," 456,662.84 "," 30,845.00 "," 3,084.50 ",5%,5%,-43.00,
1611,2/29/1988,38.00," 600,682.80 "," 38,179.00 "," 3,817.90 ",5%,5%,-38.00,
1612,12/3/1991,35.00," 344,782.00 "," 22,402.20 "," 2,240.22 ",5%,5%,-35.00,
1613,8/20/1980,46.00," 560,312.44 "," 42,336.20 "," 4,233.62 ",5%,5%,-46.00,
1614,10/25/1990,36.00," 756,901.70 "," 67,375.20 "," 6,737.52 ",5%,5%,-36.00,
1615,12/30/1993,33.00," 473,456.66 "," 47,900.40 "," 4,790.04 ",5%,5%,-33.00,
1616,12/23/1990,36.00," 472,705.88 "," 31,691.80 "," 3,169.18 ",5%,5%,-36.00,
1617,7/6/1979,47.00," 528,044.16 "," 34,352.80 "," 3,435.28 ",5%,5%,-47.00,
1618,12/30/1989,37.00," 1,167,054.76 "," 150,000.00 "," 15,000.00 ",5%,5%,-37.00,
1619,12/3/1992,34.00," 471,844.04 "," 32,054.60 "," 3,205.46 ",5%,5%,-34.00,
1620,4/13/1987,39.00," 514,788.46 "," 47,900.40 "," 4,790.04 ",5%,5%,-39.00,
1621,1/21/1994,32.00," 566,752.22 "," 38,179.00 "," 3,817.90 ",5%,5%,-32.00,
1622,1/19/1995,31.00," 539,969.08 "," 42,336.20 "," 4,233.62 ",5%,5%,-31.00,
1623,6/23/1994,32.00," 339,617.54 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1624,1/2/1995,31.00," 469,306.64 "," 31,691.80 "," 3,169.18 ",5%,5%,-31.00,
1625,6/13/1988,38.00," 583,571.00 "," 47,900.40 "," 4,790.04 ",5%,5%,-38.00,
1626,12/12/1993,33.00," 501,333.94 "," 38,955.00 "," 3,895.50 ",5%,5%,-33.00,
1627,9/17/1988,38.00," 1,023,373.94 "," 92,535.00 "," 9,253.50 ",5%,5%,-38.00,
1628,10/5/1990,36.00," 326,535.20 "," 22,402.20 "," 2,240.22 ",5%,5%,-36.00,
1629,5/8/1988,38.00," 520,441.68 "," 37,040.60 "," 3,704.06 ",5%,5%,-38.00,
1630,1/23/1994,32.00," 1,518,930.66 "," 205,700.00 "," 20,570.00 ",5%,5%,-32.00,
1631,11/11/1990,36.00," 687,435.22 "," 72,576.60 "," 7,257.66 ",5%,5%,-36.00,
1632,12/13/1987,39.00," 550,272.82 "," 47,900.40 "," 4,790.04 ",5%,5%,-39.00,
1633,1/2/1994,32.00," 338,783.16 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1634,11/15/1991,35.00," 1,022,956.76 "," 110,000.00 "," 11,000.00 ",5%,5%,-35.00,
1635,12/20/1995,31.00," 524,721.96 "," 42,336.20 "," 4,233.62 ",5%,5%,-31.00,
1636,2/24/1992,34.00," 510,597.68 "," 48,384.40 "," 4,838.44 ",5%,5%,-34.00,
1637,7/27/1991,35.00," 616,842.08 "," 55,642.00 "," 5,564.20 ",5%,5%,-35.00,
1638,11/30/1996,30.00," 343,240.16 "," 22,402.20 "," 2,240.22 ",5%,5%,-30.00,
1639,2/23/1992,34.00," 524,635.40 "," 38,179.00 "," 3,817.90 ",5%,5%,-34.00,
1640,6/25/1976,50.00," 628,145.76 "," 52,255.00 "," 5,225.50 ",5%,5%,-50.00,
1641,12/27/1994,32.00," 590,376.94 "," 48,384.40 "," 4,838.44 ",5%,5%,-32.00,
1642,10/16/1994,32.00," 404,102.22 "," 38,179.00 "," 3,817.90 ",5%,5%,-32.00,
1643,12/25/1989,37.00," 509,628.30 "," 48,384.40 "," 4,838.44 ",5%,5%,-37.00,
1644,6/25/1984,42.00," 896,434.26 "," 67,375.20 "," 6,737.52 ",5%,5%,-42.00,
1645,8/12/1989,37.00," 482,950.24 "," 32,054.60 "," 3,205.46 ",5%,5%,-37.00,
1646,1/7/1994,32.00," 533,970.82 "," 72,576.60 "," 7,257.66 ",5%,5%,-32.00,
1647,8/6/1992,34.00," 346,928.06 "," 38,179.00 "," 3,817.90 ",5%,5%,-34.00,
1648,4/9/1997,29.00," 363,351.24 "," 38,179.00 "," 3,817.90 ",5%,5%,-29.00,
1649,3/30/1979,47.00," 797,887.34 "," 78,327.80 "," 7,832.78 ",5%,5%,-47.00,
1650,12/5/1993,33.00," 966,976.60 "," 233,378.80 "," 23,337.88 ",5%,5%,-33.00,
1651,11/18/1982,44.00," 469,496.06 "," 32,054.60 "," 3,205.46 ",5%,5%,-44.00,
1652,3/25/1992,34.00," 311,246.52 "," 22,402.20 "," 2,240.22 ",5%,5%,-34.00,
1653,8/15/1992,34.00," 740,667.34 "," 67,375.20 "," 6,737.52 ",5%,5%,-34.00,
1654,5/12/1980,46.00," 1,159,930.46 "," 115,752.00 "," 11,575.20 ",5%,5%,-46.00,
1655,3/4/1989,37.00," 531,046.30 "," 42,336.20 "," 4,233.62 ",5%,5%,-37.00,
1656,2/3/1996,30.00," 326,973.94 "," 22,402.20 "," 2,240.22 ",5%,5%,-30.00,
1657,11/28/1989,37.00," 519,713.22 "," 38,179.00 "," 3,817.90 ",5%,5%,-37.00,
1658,1/5/1995,31.00," 329,401.78 "," 22,402.20 "," 2,240.22 ",5%,5%,-31.00,
1659,12/1/1984,42.00," 497,497.88 "," 35,683.40 "," 3,568.34 ",5%,5%,-42.00,
1660,4/18/1990,36.00," 1,001,702.82 "," 82,737.20 "," 8,273.72 ",5%,5%,-36.00,
1661,2/29/1988,38.00," 1,208,132.16 "," 111,300.00 "," 11,130.00 ",5%,5%,-38.00,
1662,5/20/1988,38.00," 1,116,434.76 "," 92,535.00 "," 9,253.50 ",5%,5%,-38.00,
1663,10/1/1996,30.00," 322,089.22 "," 22,402.20 "," 2,240.22 ",5%,5%,-30.00,
1664,7/15/1991,35.00," 711,491.58 "," 72,576.60 "," 7,257.66 ",5%,5%,-35.00,
1665,10/30/1995,31.00," 470,158.42 "," 48,384.40 "," 4,838.44 ",5%,5%,-31.00,
1666,8/13/1995,31.00," 346,082.32 "," 32,054.60 "," 3,205.46 ",5%,5%,-31.00,
1667,10/20/1996,30.00," 523,418.12 "," 67,375.20 "," 6,737.52 ",5%,5%,-30.00,
1668,7/24/1989,37.00," 467,078.64 "," 47,900.40 "," 4,790.04 ",5%,5%,-37.00,
1669,10/17/1987,39.00," 358,557.70 "," 48,384.40 "," 4,838.44 ",5%,5%,-39.00,
1670,8/22/1996,30.00," 489,638.80 "," 38,955.00 "," 3,895.50 ",5%,5%,-30.00,
1671,2/4/1992,34.00," 2,636,656.48 "," 529,200.00 "," 52,920.00 ",5%,5%,-34.00,
1672,12/28/1990,36.00," 344,113.76 "," 32,054.60 "," 3,205.46 ",5%,5%,-36.00,
1673,2/14/1994,32.00," 318,960.10 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1674,3/14/1996,30.00," 487,148.24 "," 38,179.00 "," 3,817.90 ",5%,5%,-30.00,
1675,8/7/1991,35.00," 430,372.38 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1676,9/16/1989,37.00," 425,942.50 "," 32,054.60 "," 3,205.46 ",5%,5%,-37.00,
1677,7/17/1990,36.00," 475,353.60 "," 42,294.00 "," 4,229.40 ",5%,5%,-36.00,
1678,2/18/1988,38.00," 728,748.84 "," 52,618.00 "," 5,261.80 ",5%,5%,-38.00,
1679,2/18/1996,30.00," 603,890.12 "," 72,576.60 "," 7,257.66 ",5%,5%,-30.00,
1680,9/28/1992,34.00," 780,158.48 "," 72,576.60 "," 7,257.66 ",5%,5%,-34.00,
1681,1/13/1994,32.00," 578,762.02 "," 47,900.40 "," 4,790.04 ",5%,5%,-32.00,
1682,8/20/1997,29.00," 435,537.56 "," 48,384.40 "," 4,838.44 ",5%,5%,-29.00,
1683,4/21/1994,32.00," 287,134.02 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1684,2/3/1993,33.00," 518,686.08 "," 47,900.40 "," 4,790.04 ",5%,5%,-33.00,
1685,10/1/1993,33.00," 567,399.14 "," 48,384.40 "," 4,838.44 ",5%,5%,-33.00,
1686,10/9/1991,35.00," 452,411.88 "," 31,691.80 "," 3,169.18 ",5%,5%,-35.00,
1687,1/1/1998,28.00," 448,714.08 "," 42,336.20 "," 4,233.62 ",5%,5%,-28.00,
1688,7/11/1992,34.00," 825,987.70 "," 72,576.60 "," 7,257.66 ",5%,5%,-34.00,
1689,12/23/1988,38.00," 1,139,525.19 "," 115,752.00 "," 11,575.20 ",5%,5%,-38.00,
1690,12/25/1997,29.00," 569,928.56 "," 48,384.40 "," 4,838.44 ",5%,5%,-29.00,
1691,11/14/1994,32.00," 495,369.44 "," 42,336.20 "," 4,233.62 ",5%,5%,-32.00,
1692,5/21/1991,35.00," 519,323.54 "," 47,900.40 "," 4,790.04 ",5%,5%,-35.00,
1693,2/26/1994,32.00," 590,935.46 "," 67,375.20 "," 6,737.52 ",5%,5%,-32.00,
1694,10/31/1996,30.00," 426,698.08 "," 31,691.80 "," 3,169.18 ",5%,5%,-30.00,
1695,1/1/1994,32.00," 1,063,492.24 "," 230,401.60 "," 23,040.16 ",5%,5%,-32.00,
1696,2/4/1984,42.00," 366,639.64 "," 26,611.40 "," 2,661.14 ",5%,5%,-42.00,
1697,1/11/1993,33.00," 655,024.46 "," 72,576.60 "," 7,257.66 ",5%,5%,-33.00,
1698,9/17/1995,31.00," 305,163.40 "," 22,402.20 "," 2,240.22 ",5%,5%,-31.00,
1699,1/1/1987,39.00," 417,561.18 "," 32,054.60 "," 3,205.46 ",5%,5%,-39.00,
1700,8/25/1995,31.00," 420,639.88 "," 32,054.60 "," 3,205.46 ",5%,5%,-31.00,
1701,1/11/1988,38.00," 440,172.74 "," 38,955.00 "," 3,895.50 ",5%,5%,-38.00,
1702,12/27/1997,29.00," 448,790.94 "," 37,040.60 "," 3,704.06 ",5%,5%,-29.00,
1703,7/25/1995,31.00," 313,635.38 "," 22,402.20 "," 2,240.22 ",5%,5%,-31.00,
1704,4/16/1996,30.00," 676,962.94 "," 72,576.60 "," 7,257.66 ",5%,5%,-30.00,
1705,7/8/1991,35.00," 1,587,270.66 "," 169,070.00 "," 16,907.00 ",5%,5%,-35.00,
1706,11/5/1985,41.00," 399,991.02 "," 31,691.80 "," 3,169.18 ",5%,5%,-41.00,
1707,8/1/1988,38.00," 418,928.42 "," 32,054.60 "," 3,205.46 ",5%,5%,-38.00,
1708,12/15/1995,31.00," 298,231.42 "," 22,402.20 "," 2,240.22 ",5%,5%,-31.00,
1709,3/3/1995,31.00," 403,293.02 "," 38,955.00 "," 3,895.50 ",5%,5%,-31.00,
1710,12/24/1996,30.00," 408,010.72 "," 31,691.80 "," 3,169.18 ",5%,5%,-30.00,
1711,2/17/1980,46.00," 532,642.32 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
1712,6/8/1993,33.00," 567,056.04 "," 48,384.40 "," 4,838.44 ",5%,5%,-33.00,
1713,12/10/1993,33.00," 411,134.08 "," 32,054.60 "," 3,205.46 ",5%,5%,-33.00,
1714,8/28/1995,31.00," 342,506.74 "," 48,384.40 "," 4,838.44 ",5%,5%,-31.00,
1715,5/17/1995,31.00," 898,713.00 "," 111,300.00 "," 11,130.00 ",5%,5%,-31.00,
1716,2/25/1992,34.00," 635,148.66 "," 72,576.60 "," 7,257.66 ",5%,5%,-34.00,
1717,12/22/1993,33.00," 362,572.20 "," 31,691.80 "," 3,169.18 ",5%,5%,-33.00,
1718,12/18/1982,44.00," 629,790.98 "," 72,576.60 "," 7,257.66 ",5%,5%,-44.00,
1719,3/3/1993,33.00," 653,837.08 "," 61,215.00 "," 6,121.50 ",5%,5%,-33.00,
1720,8/3/1990,36.00," 4,064,361.42 "," 477,804.00 "," 47,780.40 ",5%,5%,-36.00,
1721,10/22/1987,39.00," 416,033.60 "," 32,054.60 "," 3,205.46 ",5%,5%,-39.00,
1722,8/14/1987,39.00," 419,075.88 "," 31,691.80 "," 3,169.18 ",5%,5%,-39.00,
1723,8/10/1995,31.00," 424,555.58 "," 48,384.40 "," 4,838.44 ",5%,5%,-31.00,
1724,6/25/1992,34.00," 416,352.78 "," 32,054.60 "," 3,205.46 ",5%,5%,-34.00,
1725,10/12/1990,36.00," 558,176.94 "," 54,432.40 "," 5,443.24 ",5%,5%,-36.00,
1726,10/31/1987,39.00," 468,675.64 "," 42,336.20 "," 4,233.62 ",5%,5%,-39.00,
1727,5/5/1992,34.00," 398,098.22 "," 32,054.60 "," 3,205.46 ",5%,5%,-34.00,
1728,1/16/1994,32.00," 378,239.28 "," 32,054.60 "," 3,205.46 ",5%,5%,-32.00,
1729,9/3/1994,32.00," 616,213.26 "," 72,576.60 "," 7,257.66 ",5%,5%,-32.00,
1730,3/26/1990,36.00," 399,865.40 "," 32,054.60 "," 3,205.46 ",5%,5%,-36.00,
1731,7/6/1996,30.00," 291,294.92 "," 22,402.20 "," 2,240.22 ",5%,5%,-30.00,
1732,3/17/1994,32.00," 408,170.86 "," 32,054.60 "," 3,205.46 ",5%,5%,-32.00,
1733,8/18/1986,40.00," 398,156.18 "," 32,054.60 "," 3,205.46 ",5%,5%,-40.00,
1734,5/5/1990,36.00," 385,551.68 "," 30,845.00 "," 3,084.50 ",5%,5%,-36.00,
1735,8/8/1985,41.00," 401,680.72 "," 32,054.60 "," 3,205.46 ",5%,5%,-41.00,
1736,2/11/1997,29.00," 476,742.18 "," 47,900.40 "," 4,790.04 ",5%,5%,-29.00,
1737,9/27/1991,35.00," 475,390.90 "," 47,900.40 "," 4,790.04 ",5%,5%,-35.00,
1738,4/26/1995,31.00," 365,993.56 "," 38,179.00 "," 3,817.90 ",5%,5%,-31.00,
1739,9/26/1993,33.00," 289,461.90 "," 22,402.20 "," 2,240.22 ",5%,5%,-33.00,
1740,4/8/1986,40.00," 432,891.72 "," 34,352.80 "," 3,435.28 ",5%,5%,-40.00,
1741,8/20/1992,34.00," 291,182.36 "," 22,402.20 "," 2,240.22 ",5%,5%,-34.00,
1742,7/20/1994,32.00," 405,728.42 "," 47,900.40 "," 4,790.04 ",5%,5%,-32.00,
1743,3/14/1997,29.00," 383,375.92 "," 31,691.80 "," 3,169.18 ",5%,5%,-29.00,
1744,6/13/1999,27.00," 492,143.38 "," 48,384.40 "," 4,838.44 ",5%,5%,-27.00,
1745,3/1/1998,28.00," 364,168.90 "," 38,179.00 "," 3,817.90 ",5%,5%,-28.00,
1746,8/24/1995,31.00," 402,694.38 "," 32,054.60 "," 3,205.46 ",5%,5%,-31.00,
1747,9/3/1987,39.00," 604,009.54 "," 84,672.60 "," 8,467.26 ",5%,5%,-39.00,
1748,11/20/1978,48.00," 386,694.68 "," 31,691.80 "," 3,169.18 ",5%,5%,-48.00,
1749,6/6/1991,35.00," 385,658.70 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1750,4/12/1994,32.00," 422,599.22 "," 47,900.40 "," 4,790.04 ",5%,5%,-32.00,
1751,3/13/1980,46.00," 731,130.92 "," 82,737.20 "," 8,273.72 ",5%,5%,-46.00,
1752,9/17/1997,29.00," 426,079.04 "," 47,900.40 "," 4,790.04 ",5%,5%,-29.00,
1753,7/7/1992,34.00," 351,473.70 "," 31,691.80 "," 3,169.18 ",5%,5%,-34.00,
1754,1/1/1990,36.00," 339,102.26 "," 38,179.00 "," 3,817.90 ",5%,5%,-36.00,
1755,7/29/1997,29.00," 377,231.62 "," 32,054.60 "," 3,205.46 ",5%,5%,-29.00,
1756,3/22/1996,30.00," 392,807.76 "," 32,054.60 "," 3,205.46 ",5%,5%,-30.00,
1757,7/27/1993,33.00," 401,260.84 "," 38,179.00 "," 3,817.90 ",5%,5%,-33.00,
1758,12/28/1988,38.00," 379,987.74 "," 31,691.80 "," 3,169.18 ",5%,5%,-38.00,
1759,7/1/1994,32.00," 388,144.50 "," 31,691.80 "," 3,169.18 ",5%,5%,-32.00,
1760,1/2/1994,32.00," 396,449.16 "," 32,054.60 "," 3,205.46 ",5%,5%,-32.00,
1761,10/21/1993,33.00," 456,974.68 "," 47,900.40 "," 4,790.04 ",5%,5%,-33.00,
1762,7/12/1992,34.00," 274,200.24 "," 22,402.20 "," 2,240.22 ",5%,5%,-34.00,
1763,10/15/1998,28.00," 373,697.62 "," 31,691.80 "," 3,169.18 ",5%,5%,-28.00,
1764,6/12/1991,35.00," 386,455.60 "," 32,054.60 "," 3,205.46 ",5%,5%,-35.00,
1765,7/8/1997,29.00," 383,576.06 "," 32,054.60 "," 3,205.46 ",5%,5%,-29.00,
1766,1/14/1999,27.00," 393,145.54 "," 32,054.60 "," 3,205.46 ",5%,5%,-27.00,
1767,7/19/1994,32.00," 300,396.72 "," 38,179.00 "," 3,817.90 ",5%,5%,-32.00,
1768,5/12/1984,42.00," 534,730.74 "," 67,375.20 "," 6,737.52 ",5%,5%,-42.00,
1769,8/24/1994,32.00," 377,553.06 "," 31,691.80 "," 3,169.18 ",5%,5%,-32.00,
1770,4/25/1994,32.00," 262,875.02 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1771,12/1/1991,35.00," 583,597.32 "," 92,535.00 "," 9,253.50 ",5%,5%,-35.00,
1772,10/11/1993,33.00," 350,144.76 "," 32,054.60 "," 3,205.46 ",5%,5%,-33.00,
1773,11/24/1992,34.00," 385,349.94 "," 32,054.60 "," 3,205.46 ",5%,5%,-34.00,
1774,6/9/1993,33.00," 292,638.14 "," 48,384.40 "," 4,838.44 ",5%,5%,-33.00,
1775,3/9/1996,30.00," 538,902.80 "," 92,535.00 "," 9,253.50 ",5%,5%,-30.00,
1776,7/15/1998,28.00," 360,044.54 "," 38,179.00 "," 3,817.90 ",5%,5%,-28.00,
1777,10/1/1997,29.00," 284,615.60 "," 22,402.20 "," 2,240.22 ",5%,5%,-29.00,
1778,6/27/1992,34.00," 364,293.46 "," 32,054.60 "," 3,205.46 ",5%,5%,-34.00,
1779,1/3/1991,35.00," 476,624.88 "," 38,179.00 "," 3,817.90 ",5%,5%,-35.00,
1780,9/29/1997,29.00," 276,567.98 "," 24,192.20 "," 2,419.22 ",5%,5%,-29.00,
1781,3/16/1997,29.00," 280,367.94 "," 22,402.20 "," 2,240.22 ",5%,5%,-29.00,
1782,1/1/1989,37.00," 279,497.16 "," 22,402.20 "," 2,240.22 ",5%,5%,-37.00,
1783,1/1/1994,32.00," 350,981.50 "," 38,179.00 "," 3,817.90 ",5%,5%,-32.00,
1784,6/28/1993,33.00," 350,805.02 "," 48,384.40 "," 4,838.44 ",5%,5%,-33.00,
1785,12/2/1993,33.00," 382,471.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-33.00,
1786,1/2/1994,32.00," 267,710.86 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
1787,12/28/1996,30.00," 411,250.24 "," 48,384.40 "," 4,838.44 ",5%,5%,-30.00,
1788,6/5/1991,35.00," 311,130.98 "," 38,179.00 "," 3,817.90 ",5%,5%,-35.00,
1789,10/30/1992,34.00," 342,159.02 "," 31,691.80 "," 3,169.18 ",5%,5%,-34.00,
1790,9/25/1989,37.00," 697,667.14 "," 100,141.60 "," 10,014.16 ",5%,5%,-37.00,
1791,7/24/1991,35.00," 378,587.12 "," 31,691.80 "," 3,169.18 ",5%,5%,-35.00,
1792,4/22/1994,32.00," 361,506.46 "," 34,352.80 "," 3,435.28 ",5%,5%,-32.00,
1793,3/3/1996,30.00," 378,178.80 "," 32,054.60 "," 3,205.46 ",5%,5%,-30.00,
1794,10/9/1999,27.00," 267,659.44 "," 22,402.20 "," 2,240.22 ",5%,5%,-27.00,
